;Load [W];P_Res [W];PV_Production [W];PV_1 [W];PV_1 production [W];PV_2 [W];PV_2 production [W];PV_3 [W];PV_3 production [W];PV_4 [W];PV_4 production [W];PV_5 [W];PV_5 production [W];PV_6 [W];PV_6 production [W];PV_7 [W];PV_7 production [W];PV_8 [W];PV_8 production [W];PV_9 [W];PV_9 production [W];PV_10 [W];PV_10 production [W];PV_11 [W];PV_11 production [W];PV_12 [W];PV_12 production [W];PV_13 [W];PV_13 production [W];PV_14 [W];PV_14 production [W];PV_15 [W];PV_15 production [W];PV_16 [W];PV_16 production [W];PV_17 [W];PV_17 production [W];PV_18 [W];PV_18 production [W];PV_19 [W];PV_19 production [W];PV_20 [W];PV_20 production [W];PV_21 [W];PV_21 production [W];PV_22 [W];PV_22 production [W];PV_23 [W];PV_23 production [W];PV_24 [W];PV_24 production [W];PV_25 [W];PV_25 production [W];PV_26 [W];PV_26 production [W];PV_27 [W];PV_27 production [W];PV_28 [W];PV_28 production [W];PV_29 [W];PV_29 production [W];PV_30 [W];PV_30 production [W];PV_31 [W];PV_31 production [W];PV_32 [W];PV_32 production [W];PV_33 [W];PV_33 production [W];PV_34 [W];PV_34 production [W];PV_35 [W];PV_35 production [W];ES_1 [W];ES_1_capacity [Wh];Electrolyser_1 [W];Electrolyser_1 power [W];H2_Storage 1 [W];H2_Storage 1: H2 Outflow [kg];H2_Storage 1: H2 Inflow [kg];H2_Storage 1 _Storage Level [kg];FuelCell_1 [W];FuelCell_1 Power[W];PV_1 remain [W];PV_2 remain [W];PV_3 remain [W];PV_4 remain [W];PV_5 remain [W];PV_6 remain [W];PV_7 remain [W];PV_8 remain [W];PV_9 remain [W];PV_10 remain [W];PV_11 remain [W];PV_12 remain [W];PV_13 remain [W];PV_14 remain [W];PV_15 remain [W];PV_16 remain [W];PV_17 remain [W];PV_18 remain [W];PV_19 remain [W];PV_20 remain [W];PV_21 remain [W];PV_22 remain [W];PV_23 remain [W];PV_24 remain [W];PV_25 remain [W];PV_26 remain [W];PV_27 remain [W];PV_28 remain [W];PV_29 remain [W];PV_30 remain [W];PV_31 remain [W];PV_32 remain [W];PV_33 remain [W];PV_34 remain [W];PV_35 remain [W];P_Remain_total [W];PV_to_storage [W];WT_to_storage[W];ES_1 soc;from_PV_to_electrolyser [W];from_WT_to_electrolyser [W];Electrolyser_1_Input_Power [W];Electrolyser_1 [%];Electrolyser_1_Hydrogen [kg];Electrolyser_1 Efficiency [%];H2_Storage 1 SOC[%];H2_Storage 1 level [kg];H2-SOC [%]
2024-10-10 22:00:00;400802,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;400802,67;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;47,146604901295454;9,42932098025909
2024-10-10 23:00:00;390799,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;390799,68;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;25,92419873645467;5,184839747290934
2024-10-11 00:00:00;381479,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;381479,64;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,287043773432362;1,0574087546864726
2024-10-11 01:00:00;383542,76;382753,9745456693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;788,7854543307195;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-10-11 02:00:00;404585,44;404585,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-10-11 03:00:00;385606,42;385606,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-10-11 04:00:00;325425,28;325425,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-10-11 05:00:00;317699,69;317699,69;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;1,0
2024-10-11 06:00:00;332321,24;0,0;837968,77675;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;21075,694350000005;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;0,0;23941,96505;505647,53674999997;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2866,2706999999937;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;23941,96505;505647,53674999997;505647,53674999997;0,0;0,525903564;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;
2024-10-11 07:00:00;334397,01;0,0;50805,72140000003;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;1451,59204;-283591,2885999994;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,525903564;0,0;0,0;0,0;0,0;0,0;72,0;;5,0;
2024-10-11 08:00:00;341721,85;0,0;2054320,6085499988;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;48247,47734999994;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;0,0;58694,87453;550000,0;;1162598,76;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;10447,397180000058;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;58694,87453;1712598,7585499994;550000,0;0,0;0,7766411747294123;1162598,7585499994;0,0;1162598,7585499994;86,12;22,8;65,0;;27,8;
2024-10-11 09:00:00;366943,8;0,0;2247513,2876;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;45870,47320000004;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;0,0;64214,66536;184193,7518499994;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;18344,192159999962;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;64214,66536;1880569,4875999996;184193,7518499994;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;52,1;
2024-10-11 10:00:00;377878,0;0,0;1972714,382099999;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;39698,39163999993;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;56363,26806;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;16664,876420000073;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;56363,26806;1594836,3820999996;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;76,4;
2024-10-11 11:00:00;385702,34;0,0;2070800,6851000008;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;30707,936840000046;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;59165,73386;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;28457,797019999955;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;59165,73386;1685098,3451000005;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;100,7;
2024-10-11 12:00:00;401606,46;0,0;1831178,9467999993;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;35370,67064;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;52319,39848;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16948,727840000007;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;52319,39848;1429572,4867999996;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;125,0;
2024-10-11 13:00:00;0,0;0,0;1595335,877800001;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;45581,02508;0,0;;1350000,0;;;;;;0,0;0;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;45581,02508;1595335,877800001;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;149,3;
2024-10-11 14:00:00;278786,13;0,0;1056503,3769499997;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;7113,833069999975;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;30185,81077;0,0;;777717,25;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23071,977700000025;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;30185,81077;777717,2469499998;0,0;0,0;0,95;777717,2469499998;0,0;777717,2469499998;57,61;16,96;73,0;;166,26000000000002;
2024-10-11 15:00:00;337368,96;0,0;536628,2386499997;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;59,781420000177604;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;15332,23539;0,0;;199259,28;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15272,453969999822;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;15332,23539;199259,27864999976;0,0;0,0;0,95;199259,27864999976;0,0;199259,27864999976;14,76;4,44;74,0;;170,70000000000002;
2024-10-11 16:00:00;360046,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-360046,88;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,95;0,0;0,0;0,0;0,0;0,0;72,0;;170,70000000000002;
2024-10-11 17:00:00;410756,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-410756,63;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,611132348235294;0,0;0,0;0,0;0,0;0,0;72,0;;170,70000000000002;
2024-10-11 18:00:00;411065,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-185446,49;;0,0;;;;;;225618,76;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,22453787294117644;0,0;0,0;0,0;0,0;0,0;72,0;;159,12795013203052;31,825590026406104
