;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-01-11 18:00:00;29,25;67,6;671,0;524,22;303,0;427,9;0,76;94,0;97600,0;0,1
2025-01-11 19:00:00;29,96;61,45;443,0;331,32;273,0;430,8;0,83;20,0;97450,0;0,1
2025-01-11 20:00:00;27,88;72,0;242,0;232,97;174,0;429,45;2,69;43,0;97520,0;0,1
2025-01-11 21:00:00;26,53;81,85;85,0;505,15;58,0;413,4;1,1;67,0;97530,0;0,1
2025-01-11 22:00:00;25,87;81,8;0,0;0,0;0,0;405,85;1,17;65,0;97580,0;0,1
2025-01-11 23:00:00;25,29;90,15;0,0;0,0;0,0;401,2;0,9;66,0;97670,0;0,1
2025-01-12 00:00:00;24,86;90,15;0,0;0,0;0,0;408,55;0,62;54,0;97720,0;0,1
2025-01-12 01:00:00;25,0;87,25;0,0;0,0;0,0;397,8;0,41;97,0;97800,0;0,1
2025-01-12 02:00:00;24,59;90,1;0,0;0,0;0,0;395,55;0,28;74,0;97800,0;0,1
2025-01-12 03:00:00;24,25;93,1;0,0;0,0;0,0;397,9;0,28;51,0;97760,0;0,1
2025-01-12 04:00:00;24,02;93,1;0,0;0,0;0,0;400,0;0,21;64,0;97690,0;0,1
2025-01-12 05:00:00;23,68;96,2;0,0;0,0;0,0;397,9;0,62;267,0;97650,0;0,1
2025-01-12 06:00:00;22,68;96,15;0,0;0,0;0,0;395,4;1,31;256,0;97620,0;0,1
2025-01-12 07:00:00;22,9;93,05;0,0;0,0;0,0;400,8;1,38;279,0;97580,0;0,1
2025-01-12 08:00:00;22,7;96,15;0,0;0,0;0,0;398,1;1,24;275,0;97630,0;0,1
2025-01-12 09:00:00;22,77;96,15;0,0;0,0;0,0;401,4;0,9;287,0;97680,0;0,1
2025-01-12 10:00:00;24,01;96,2;99,0;125,61;66,0;406,2;0,55;347,0;97750,0;0,1
2025-01-12 11:00:00;24,66;87,2;237,0;106,74;185,0;409,7;1,45;35,0;97850,0;0,1
2025-01-12 12:00:00;25,25;87,25;303,0;39,64;276,0;417,85;1,24;52,0;97930,0;0,1
2025-01-12 13:00:00;25,51;87,3;133,0;0,0;133,0;425,55;1,59;72,0;97890,0;0,1
2025-01-12 14:00:00;26,01;87,3;272,0;0,0;272,0;425,55;1,59;36,0;97870,0;0,1
2025-01-12 15:00:00;27,19;84,6;277,0;0,0;277,0;414,35;1,38;9,0;97810,0;0,1
2025-01-12 16:00:00;27,88;79,4;514,0;53,44;464,0;423,45;1,17;3,0;97740,0;0,1
2025-01-12 17:00:00;28,66;76,95;463,0;47,22;423,0;425,75;0,9;337,0;97650,0;0,1
2025-01-12 18:00:00;28,31;76,85;443,0;92,39;378,0;435,65;1,03;327,0;97570,0;0,1
2025-01-12 19:00:00;28,92;67,6;517,0;586,79;215,0;426,55;1,17;14,0;97470,0;0,1
2025-01-12 20:00:00;28,02;72,0;229,0;180,66;176,0;422,3;1,45;48,0;97460,0;0,1
2025-01-12 21:00:00;27,16;79,3;9,0;0,0;9,0;416,3;0,69;50,0;97450,0;0,1
2025-01-12 22:00:00;26,31;90,2;0,0;0,0;0,0;413,75;0,62;60,0;97510,0;0,1
2025-01-12 23:00:00;26,2;84,5;0,0;0,0;0,0;413,4;0,41;98,0;97580,0;0,1
2025-01-13 00:00:00;25,62;87,3;0,0;0,0;0,0;414,35;0,62;127,0;97660,0;0,1
2025-01-13 01:00:00;24,95;90,15;0,0;0,0;0,0;412,7;0,9;160,0;97710,0;0,1
2025-01-13 02:00:00;24,41;93,1;0,0;0,0;0,0;406,0;1,38;182,0;97730,0;0,1
2025-01-13 03:00:00;24,08;93,1;0,0;0,0;0,0;405,45;1,38;189,0;97720,0;0,1
2025-01-13 04:00:00;23,84;93,1;0,0;0,0;0,0;405,25;1,38;203,0;97670,0;0,1
2025-01-13 05:00:00;23,68;96,2;0,0;0,0;0,0;406,6;1,38;209,0;97630,0;0,1
2025-01-13 06:00:00;23,34;96,2;0,0;0,0;0,0;399,45;0,0;0,0;97590,0;0,1
2025-01-13 07:00:00;23,29;93,05;0,0;0,0;0,0;424,2;0,0;0,0;97650,0;0,1
2025-01-13 08:00:00;23,19;96,2;0,0;0,0;0,0;423,85;1,38;327,0;97670,0;0,1
2025-01-13 09:00:00;23,19;96,2;0,0;0,0;0,0;428,1;0,97;328,0;97750,0;0,1
2025-01-13 10:00:00;23,39;96,2;41,0;0,0;41,0;422,45;0,62;329,0;97800,0;0,1
2025-01-13 11:00:00;24,25;93,1;166,0;18,52;157,0;413,0;0,9;323,0;97850,0;0,1
2025-01-13 12:00:00;25,44;87,3;292,0;32,33;270,0;414,15;1,17;327,0;97890,0;0,1
2025-01-13 13:00:00;26,79;87,35;212,0;0,0;212,0;418,0;1,17;332,0;97910,0;0,1
2025-01-13 14:00:00;27,64;81,95;387,0;12,94;375,0;424,8;1,24;335,0;97880,0;0,1
2025-01-13 15:00:00;28,51;79,5;445,0;21,79;424,0;434,65;1,24;346,0;97780,0;0,1
2025-01-13 16:00:00;28,81;76,95;309,0;0,0;309,0;437,95;1,24;343,0;97690,0;0,1
2025-01-13 17:00:00;29,39;67,7;244,0;0,0;244,0;435,45;1,03;343,0;97570,0;0,1
2025-01-13 18:00:00;29,09;67,6;71,0;0,0;71,0;432,15;0,62;356,0;97440,0;0,1
2025-01-13 19:00:00;27,48;74,3;102,0;0,0;102,0;424,2;0,9;301,0;97510,0;0,1
2025-01-13 20:00:00;26,96;76,7;31,0;0,0;31,0;421,7;0,97;284,0;97500,0;0,1
2025-01-13 21:00:00;26,33;81,85;9,0;0,0;9,0;419,0;0,9;240,0;97570,0;0,1
2025-01-13 22:00:00;25,88;84,5;0,0;0,0;0,0;417,25;0,62;211,0;97620,0;0,1
2025-01-13 23:00:00;25,5;87,3;0,0;0,0;0,0;419,55;0,76;153,0;97630,0;0,1
2025-01-14 00:00:00;25,18;90,15;0,0;0,0;0,0;413,95;0,55;170,0;97700,0;0,1
2025-01-14 01:00:00;25,24;87,25;0,0;0,0;0,0;413,5;0,28;121,0;97780,0;0,1
2025-01-14 02:00:00;24,38;93,1;0,0;0,0;0,0;416,85;0,76;71,0;97790,0;0,1
2025-01-14 03:00:00;24,1;96,2;0,0;0,0;0,0;413,75;0,69;39,0;97750,0;0,1
2025-01-14 04:00:00;23,91;96,2;0,0;0,0;0,0;417,05;0,62;26,0;97690,0;0,1
2025-01-14 05:00:00;23,36;96,2;0,0;0,0;0,0;402,75;1,1;34,0;97660,0;0,1
2025-01-14 06:00:00;23,03;96,2;0,0;0,0;0,0;406,2;1,45;30,0;97610,0;0,1
2025-01-14 07:00:00;23,11;96,2;0,0;0,0;0,0;408,55;1,17;50,0;97560,0;0,1
2025-01-14 08:00:00;22,78;96,2;0,0;0,0;0,0;407,0;1,66;35,0;97630,0;0,1
2025-01-14 09:00:00;22,3;96,15;0,0;0,0;0,0;406,0;1,1;19,0;97660,0;0,1
2025-01-14 10:00:00;22,48;96,15;39,0;0,0;39,0;416,3;0,9;357,0;97700,0;0,1
2025-01-14 11:00:00;23,01;93,05;69,0;0,0;69,0;419,0;0,48;30,0;97770,0;0,1
2025-01-14 12:00:00;23,61;96,2;86,0;0,0;86,0;420,15;1,17;58,0;97830,0;0,1
2025-01-14 13:00:00;25,06;90,15;281,0;2,41;279,0;422,65;0,9;56,0;97840,0;0,1
2025-01-14 14:00:00;27,2;76,7;387,0;12,93;375,0;425,95;0,83;39,0;97820,0;0,1
2025-01-14 15:00:00;27,51;74,3;728,0;260,24;477,0;439,5;1,17;21,0;97760,0;0,1
2025-01-14 16:00:00;27,64;74,3;287,0;0,0;287,0;432,75;0,9;31,0;97640,0;0,1
2025-01-14 17:00:00;28,42;72,1;370,0;10,59;361,0;431,2;2,0;20,0;97500,0;0,1
2025-01-14 18:00:00;28,21;74,4;531,0;206,63;385,0;426,35;2,14;19,0;97410,0;0,1
2025-01-14 19:00:00;26,94;76,7;152,0;0,0;152,0;420,75;1,66;15,0;97370,0;0,1
2025-01-14 20:00:00;26,7;79,2;43,0;0,0;43,0;421,1;1,1;355,0;97380,0;0,1
2025-01-14 21:00:00;26,33;79,2;9,0;0,0;9,0;415,9;0,76;46,0;97450,0;0,1
2025-01-14 22:00:00;25,94;84,5;0,0;0,0;0,0;422,65;1,1;108,0;97500,0;0,1
2025-01-14 23:00:00;25,42;84,45;0,0;0,0;0,0;415,7;1,38;153,0;97580,0;0,1
2025-01-15 00:00:00;24,97;87,25;0,0;0,0;0,0;414,9;1,38;141,0;97630,0;0,1
2025-01-15 01:00:00;24,53;90,1;0,0;0,0;0,0;410,0;1,45;149,0;97700,0;0,1
2025-01-15 02:00:00;24,15;93,1;0,0;0,0;0,0;413,4;1,45;160,0;97730,0;0,1
2025-01-15 03:00:00;23,67;96,2;0,0;0,0;0,0;414,9;1,03;145,0;97690,0;0,1
2025-01-15 04:00:00;23,47;96,2;0,0;0,0;0,0;416,1;0,62;50,0;97630,0;0,1
2025-01-15 05:00:00;23,22;96,2;0,0;0,0;0,0;412,8;1,1;1,0;97560,0;0,1
2025-01-15 06:00:00;22,94;96,2;0,0;0,0;0,0;410,1;1,38;0,0;97550,0;0,1
2025-01-15 07:00:00;23,11;96,2;0,0;0,0;0,0;410,3;0,9;46,0;97490,0;0,1
2025-01-15 08:00:00;23,05;96,2;0,0;0,0;0,0;415,1;1,31;28,0;97550,0;0,1
2025-01-15 09:00:00;22,69;96,15;0,0;0,0;0,0;425,4;1,38;35,0;97620,0;0,1
2025-01-15 10:00:00;22,81;96,2;42,0;0,0;42,0;425,75;1,31;50,0;97690,0;0,1
2025-01-15 11:00:00;22,86;96,2;55,0;0,0;55,0;426,9;1,79;50,0;97770,0;0,1
2025-01-15 12:00:00;23,06;96,2;72,0;0,0;72,0;428,3;2,07;55,0;97840,0;0,1
2025-01-15 13:00:00;23,14;96,2;72,0;0,0;72,0;427,3;1,66;60,0;97870,0;0,1
2025-01-15 14:00:00;23,16;93,05;162,0;0,0;162,0;427,9;1,66;53,0;97840,0;0,1
2025-01-15 15:00:00;23,18;93,05;181,0;0,0;181,0;430,6;1,45;38,0;97780,0;0,1
2025-01-15 16:00:00;23,64;93,05;98,0;0,0;98,0;428,45;1,66;26,0;97690,0;0,1
2025-01-15 17:00:00;23,69;93,05;85,0;0,0;85,0;426,55;1,72;20,0;97570,0;0,1
2025-01-15 18:00:00;23,32;96,2;71,0;0,0;71,0;431,0;1,17;21,0;97520,0;0,1
2025-01-15 19:00:00;23,87;93,1;53,0;0,0;53,0;423,85;1,79;313,0;97500,0;0,1
2025-01-15 20:00:00;23,47;96,2;31,0;0,0;31,0;418,8;1,24;329,0;97490,0;0,1
2025-01-15 21:00:00;23,14;96,2;9,0;0,0;9,0;421,1;0,76;345,0;97520,0;0,1
2025-01-15 22:00:00;22,79;96,2;0,0;0,0;0,0;413,55;0,55;12,0;97570,0;0,1
2025-01-15 23:00:00;22,64;96,15;0,0;0,0;0,0;409,5;0,83;176,0;97630,0;0,1
2025-01-16 00:00:00;22,53;96,15;0,0;0,0;0,0;410,65;1,24;158,0;97690,0;0,1
2025-01-16 01:00:00;22,45;96,15;0,0;0,0;0,0;407,7;1,24;157,0;97760,0;0,1
2025-01-16 02:00:00;22,49;96,15;0,0;0,0;0,0;413,75;0,97;189,0;97790,0;0,1
2025-01-16 03:00:00;22,33;96,15;0,0;0,0;0,0;409,3;1,03;206,0;97730,0;0,1
2025-01-16 04:00:00;22,15;99,4;0,0;0,0;0,0;406,0;0,97;216,0;97670,0;0,1
2025-01-16 05:00:00;22,03;96,15;0,0;0,0;0,0;405,65;1,03;206,0;97610,0;0,1
2025-01-16 06:00:00;21,93;96,15;0,0;0,0;0,0;404,1;1,03;202,0;97570,0;0,1
2025-01-16 07:00:00;22,08;96,15;0,0;0,0;0,0;410,3;0,76;215,0;97570,0;0,1
2025-01-16 08:00:00;22,12;96,15;0,0;0,0;0,0;410,85;0,41;225,0;97610,0;0,1
2025-01-16 09:00:00;22,2;96,15;0,0;0,0;0,0;407,0;0,21;227,0;97630,0;0,1
2025-01-16 10:00:00;22,5;96,15;82,0;70,06;64,0;413,95;0,14;152,0;97690,0;0,1
2025-01-16 11:00:00;23,4;93,05;152,0;10,35;147,0;414,35;0,28;134,0;97710,0;0,1
2025-01-16 12:00:00;24,6;90,1;383,0;129,65;295,0;411,65;0,48;158,0;97760,0;0,1
2025-01-16 13:00:00;25,4;81,75;711,0;533,2;268,0;420,75;0,34;164,0;97770,0;0,1
2025-01-16 14:00:00;25,91;79,15;728,0;336,98;415,0;427,1;0,28;172,0;97750,0;0,1
2025-01-16 15:00:00;26,14;79,15;745,0;283,61;471,0;428,65;0,48;196,0;97700,0;0,1
2025-01-16 16:00:00;26,53;76,65;653,0;169,13;494,0;428,1;0,62;181,0;97630,0;0,1
2025-01-16 17:00:00;27,17;74,25;854,0;669,7;283,0;428,3;0,76;150,0;97500,0;0,1
2025-01-16 18:00:00;27,96;69,65;85,0;0,0;85,0;422,45;1,17;118,0;97340,0;0,1
2025-01-16 19:00:00;27,4;71,9;53,0;0,0;53,0;425,75;0,21;156,0;97290,0;0,1
2025-01-16 20:00:00;27,43;71,9;31,0;0,0;31,0;415,3;0,14;297,0;97230,0;0,1
2025-01-16 21:00:00;26,94;74,25;10,0;0,0;10,0;425,55;0,97;2,0;97260,0;0,1
2025-01-16 22:00:00;25,69;81,75;0,0;0,0;0,0;413,95;1,72;45,0;97340,0;0,1
2025-01-16 23:00:00;24,82;84,4;0,0;0,0;0,0;409,1;1,66;67,0;97400,0;0,1
2025-01-17 00:00:00;24,34;87,2;0,0;0,0;0,0;413,2;1,45;81,0;97470,0;0,1
2025-01-17 01:00:00;24,1;90,1;0,0;0,0;0,0;418,7;1,24;76,0;97510,0;0,1
2025-01-17 02:00:00;23,73;96,2;0,0;0,0;0,0;415,9;0,83;98,0;97510,0;0,1
2025-01-17 03:00:00;23,69;93,05;0,0;0,0;0,0;413,2;0,55;163,0;97490,0;0,1
2025-01-17 04:00:00;23,74;93,05;0,0;0,0;0,0;407,75;0,41;164,0;97450,0;0,1
2025-01-17 05:00:00;23,49;93,05;0,0;0,0;0,0;405,45;0,55;77,0;97420,0;0,1
2025-01-17 06:00:00;22,93;90,05;0,0;0,0;0,0;407,95;1,45;68,0;97440,0;0,1
2025-01-17 07:00:00;22,33;93,05;0,0;0,0;0,0;408,15;1,59;47,0;97450,0;0,1
2025-01-17 08:00:00;22,22;96,15;0,0;0,0;0,0;416,45;1,17;46,0;97500,0;0,1
2025-01-17 09:00:00;22,14;96,15;0,0;0,0;0,0;424,2;1,1;28,0;97540,0;0,1
2025-01-17 10:00:00;22,19;99,4;32,0;0,0;32,0;425,2;1,17;26,0;97630,0;0,1
2025-01-17 11:00:00;22,47;96,15;189,0;41,49;169,0;424,0;1,03;42,0;97660,0;0,1
2025-01-17 12:00:00;23,16;90,05;296,0;36,86;271,0;425,55;1,38;35,0;97710,0;0,1
2025-01-17 13:00:00;25,09;87,25;385,0;34,91;356,0;423,25;1,1;8,0;97730,0;0,1
2025-01-17 14:00:00;26,71;84,55;461,0;40,89;423,0;422,1;0,62;16,0;97730,0;0,1
2025-01-17 15:00:00;28,11;76,85;703,0;223,38;487,0;423,85;0,9;17,0;97660,0;0,1
2025-01-17 16:00:00;28,35;69,75;697,0;222,04;488,0;438,15;1,31;20,0;97550,0;0,1
2025-01-17 17:00:00;27,98;72,0;865,0;699,07;268,0;429,45;1,59;27,0;97430,0;0,1
2025-01-17 18:00:00;25,96;79,15;646,0;441,6;332,0;413,75;2,69;54,0;97470,0;0,1
2025-01-17 19:00:00;27,61;76,8;491,0;467,24;247,0;428,65;1,66;49,0;97380,0;0,1
2025-01-17 20:00:00;27,21;76,7;40,0;0,0;40,0;424,2;1,79;45,0;97320,0;0,1
2025-01-17 21:00:00;26,4;79,2;10,0;0,0;10,0;412,2;1,38;17,0;97330,0;0,1
2025-01-17 22:00:00;25,69;84,45;0,0;0,0;0,0;414,35;1,31;4,0;97410,0;0,1
2025-01-17 23:00:00;24,87;90,15;0,0;0,0;0,0;406,2;0,83;341,0;97520,0;0,1
2025-01-18 00:00:00;25,3;87,25;0,0;0,0;0,0;415,7;0,14;303,0;97600,0;0,1
2025-01-18 01:00:00;25,0;87,25;0,0;0,0;0,0;407,5;0,48;209,0;97640,0;0,1
2025-01-18 02:00:00;23,86;93,1;0,0;0,0;0,0;408,75;1,17;219,0;97650,0;0,1
2025-01-18 03:00:00;23,72;96,2;0,0;0,0;0,0;414,75;1,24;218,0;97600,0;0,1
2025-01-18 04:00:00;23,62;96,2;0,0;0,0;0,0;413,0;1,24;215,0;97570,0;0,1
2025-01-18 05:00:00;23,49;93,05;0,0;0,0;0,0;412,0;1,31;208,0;97540,0;0,1
2025-01-18 06:00:00;23,33;93,05;0,0;0,0;0,0;410,85;1,24;194,0;97470,0;0,1
2025-01-18 07:00:00;22,8;93,05;0,0;0,0;0,0;401,2;0,97;168,0;97430,0;0,1
2025-01-18 08:00:00;22,61;96,15;0,0;0,0;0,0;402,9;0,83;177,0;97430,0;0,1
2025-01-18 09:00:00;22,63;96,15;0,0;0,0;0,0;407,4;0,76;184,0;97460,0;0,1
2025-01-18 10:00:00;23,56;96,2;16,0;0,0;16,0;406,2;0,34;173,0;97530,0;0,1
2025-01-18 11:00:00;25,33;84,45;157,0;14,55;150,0;404,85;0,07;114,0;97590,0;0,1
2025-01-18 12:00:00;26,64;76,65;526,0;454,41;218,0;406,0;0,55;50,0;97670,0;0,1
2025-01-18 13:00:00;27,94;69,65;729,0;582,56;245,0;412,0;1,24;45,0;97680,0;0,1
2025-01-18 14:00:00;28,17;69,65;641,0;200,06;455,0;425,55;1,45;32,0;97660,0;0,1
2025-01-18 15:00:00;28,87;67,6;882,0;536,27;363,0;429,85;1,59;16,0;97620,0;0,1
2025-01-18 16:00:00;29,6;67,7;994,0;844,63;198,0;426,35;1,52;357,0;97550,0;0,1
2025-01-18 17:00:00;30,13;61,45;760,0;427,89;394,0;437,2;1,79;347,0;97450,0;0,1
2025-01-18 18:00:00;29,21;65,4;745,0;735,42;221,0;438,55;1,93;338,0;97330,0;0,1
2025-01-18 19:00:00;29,61;63,4;54,0;0,0;54,0;426,55;1,24;352,0;97300,0;0,1
2025-01-18 20:00:00;28,73;67,5;32,0;0,0;32,0;424,6;0,76;343,0;97310,0;0,1
2025-01-18 21:00:00;27,28;79,3;10,0;0,0;10,0;418,4;0,76;68,0;97380,0;0,1
2025-01-18 22:00:00;26,03;84,5;0,0;0,0;0,0;413,75;0,83;112,0;97490,0;0,1
2025-01-18 23:00:00;25,22;90,15;0,0;0,0;0,0;412,8;0,41;156,0;97560,0;0,1
2025-01-19 00:00:00;24,44;90,1;0,0;0,0;0,0;416,45;0,28;189,0;97670,0;0,1
2025-01-19 01:00:00;23,88;93,1;0,0;0,0;0,0;406,9;0,48;216,0;97730,0;0,1
2025-01-19 02:00:00;23,5;96,2;0,0;0,0;0,0;403,9;1,03;241,0;97730,0;0,1
2025-01-19 03:00:00;23,24;96,2;0,0;0,0;0,0;406,0;0,97;247,0;97720,0;0,1
2025-01-19 04:00:00;23,03;93,05;0,0;0,0;0,0;411,05;1,45;285,0;97670,0;0,1
2025-01-19 05:00:00;22,69;96,15;0,0;0,0;0,0;404,85;1,59;280,0;97640,0;0,1
2025-01-19 06:00:00;22,56;96,15;0,0;0,0;0,0;407,2;1,38;246,0;97590,0;0,1
2025-01-19 07:00:00;22,42;96,15;0,0;0,0;0,0;395,0;1,52;248,0;97540,0;0,1
2025-01-19 08:00:00;22,21;96,15;0,0;0,0;0,0;390,15;1,45;235,0;97550,0;0,1
2025-01-19 09:00:00;22,15;96,15;0,0;0,0;0,0;394,0;1,38;221,0;97590,0;0,1
2025-01-19 10:00:00;22,88;93,05;30,0;0,0;30,0;394,2;1,17;210,0;97670,0;0,1
2025-01-19 11:00:00;24,53;90,1;80,0;0,0;80,0;395,95;2,34;210,0;97700,0;0,1
2025-01-19 12:00:00;25,78;84,45;277,0;25,1;260,0;410,3;1,72;208,0;97750,0;0,1
2025-01-19 13:00:00;26,81;76,65;533,0;172,11;390,0;421,9;1,03;195,0;97750,0;0,1
2025-01-19 14:00:00;28,04;69,65;777,0;424,64;382,0;421,7;0,62;145,0;97690,0;0,1
2025-01-19 15:00:00;28,62;67,5;749,0;285,96;472,0;430,2;1,24;85,0;97660,0;0,1
2025-01-19 16:00:00;29,23;67,6;545,0;69,95;479,0;431,55;1,38;59,0;97580,0;0,1
2025-01-19 17:00:00;29,49;63,4;743,0;387,52;411,0;438,35;1,24;33,0;97490,0;0,1
2025-01-19 18:00:00;29,71;65,5;664,0;477,62;323,0;431,75;1,03;9,0;97400,0;0,1
2025-01-19 19:00:00;28,57;67,5;425,0;257,12;290,0;429,25;1,38;346,0;97400,0;0,1
2025-01-19 20:00:00;27,01;76,7;171,0;36,32;160,0;422,1;1,59;0,0;97360,0;0,1
2025-01-19 21:00:00;26,31;79,2;10,0;0,0;10,0;418,6;1,1;342,0;97420,0;0,1
2025-01-19 22:00:00;25,63;90,2;0,0;0,0;0,0;408,75;0,21;282,0;97470,0;0,1
2025-01-19 23:00:00;24,77;87,2;0,0;0,0;0,0;411,25;0,55;103,0;97550,0;0,1
2025-01-20 00:00:00;24,36;90,1;0,0;0,0;0,0;409,9;0,62;95,0;97620,0;0,1
2025-01-20 01:00:00;24,05;93,1;0,0;0,0;0,0;405,95;0,62;80,0;97670,0;0,1
2025-01-20 02:00:00;24,23;90,1;0,0;0,0;0,0;401,55;0,48;87,0;97730,0;0,1
2025-01-20 03:00:00;23,46;93,05;0,0;0,0;0,0;402,15;0,83;126,0;97720,0;0,1
2025-01-20 04:00:00;23,03;93,05;0,0;0,0;0,0;400,2;0,97;125,0;97680,0;0,1
2025-01-20 05:00:00;22,78;93,05;0,0;0,0;0,0;400,2;0,97;125,0;97650,0;0,1
2025-01-20 06:00:00;22,55;96,15;0,0;0,0;0,0;396,35;1,1;139,0;97630,0;0,1
2025-01-20 07:00:00;22,58;96,15;0,0;0,0;0,0;390,55;0,9;102,0;97600,0;0,1
2025-01-20 08:00:00;22,29;96,15;0,0;0,0;0,0;391,5;1,66;102,0;97630,0;0,1
2025-01-20 09:00:00;22,23;96,15;0,0;0,0;0,0;399,05;2,0;116,0;97740,0;0,1
2025-01-20 10:00:00;22,49;93,05;96,0;151,05;58,0;405,65;2,21;122,0;97800,0;0,1
2025-01-20 11:00:00;23,71;93,05;283,0;244,07;166,0;405,05;2,14;127,0;97810,0;0,1
2025-01-20 12:00:00;25,24;84,4;404,0;165,44;292,0;406,4;1,38;124,0;97830,0;0,1
2025-01-20 13:00:00;26,43;76,65;474,0;102,3;389,0;422,1;0,97;92,0;97800,0;0,1
2025-01-20 14:00:00;27,55;71,9;603,0;151,5;462,0;420,35;0,97;72,0;97740,0;0,1
2025-01-20 15:00:00;28,51;72,1;744,0;277,45;475,0;418,6;0,62;83,0;97710,0;0,1
2025-01-20 16:00:00;29,64;67,7;842,0;458,32;409,0;417,65;0,62;103,0;97610,0;0,1
2025-01-20 17:00:00;29,77;65,5;584,0;142,18;462,0;434,3;0,76;89,0;97550,0;0,1
2025-01-20 18:00:00;29,74;65,5;648,0;434,73;337,0;433,3;0,48;108,0;97440,0;0,1
2025-01-20 19:00:00;28,92;67,6;97,0;0,0;97,0;429,05;1,52;46,0;97380,0;0,1
2025-01-20 20:00:00;26,78;79,2;32,0;0,0;32,0;420,55;2,76;24,0;97460,0;0,1
2025-01-20 21:00:00;25,09;87,25;10,0;0,0;10,0;416,3;1,03;346,0;97520,0;0,1
2025-01-20 22:00:00;24,33;93,1;0,0;0,0;0,0;420,15;0,07;208,0;97510,0;0,1
2025-01-20 23:00:00;24,0;96,2;0,0;0,0;0,0;400,8;0,28;24,0;97590,0;0,1
2025-01-21 00:00:00;23,74;99,4;0,0;0,0;0,0;402,15;0,28;6,0;97720,0;0,1
2025-01-21 01:00:00;23,76;96,2;0,0;0,0;0,0;404,2;0,14;199,0;97790,0;0,1
2025-01-21 02:00:00;23,16;96,2;0,0;0,0;0,0;399,45;0,97;223,0;97810,0;0,1
2025-01-21 03:00:00;22,71;96,15;0,0;0,0;0,0;392,1;1,17;233,0;97790,0;0,1
2025-01-21 04:00:00;22,34;96,15;0,0;0,0;0,0;391,3;1,03;220,0;97740,0;0,1
2025-01-21 05:00:00;22,1;99,4;0,0;0,0;0,0;390,75;1,03;193,0;97710,0;0,1
2025-01-21 06:00:00;21,98;96,15;0,0;0,0;0,0;393,65;1,03;186,0;97680,0;0,1
2025-01-21 07:00:00;22,02;96,15;0,0;0,0;0,0;389,55;0,83;226,0;97650,0;0,1
2025-01-21 08:00:00;21,85;96,15;0,0;0,0;0,0;397,5;0,55;183,0;97680,0;0,1
2025-01-21 09:00:00;21,67;99,4;0,0;0,0;0,0;399,45;0,55;152,0;97740,0;0,1
2025-01-21 10:00:00;22,8;96,2;39,0;0,0;39,0;411,85;0,28;172,0;97800,0;0,1
2025-01-21 11:00:00;23,98;96,2;343,0;491,06;108,0;418,2;0,76;46,0;97850,0;0,1
2025-01-21 12:00:00;25,85;81,8;532,0;475,89;210,0;415,7;2,0;29,0;97910,0;0,1
2025-01-21 13:00:00;27,08;76,7;709,0;525,86;272,0;413,4;2,28;34,0;97920,0;0,1
2025-01-21 14:00:00;28,16;69,65;907,0;740,96;217,0;419,55;2,0;37,0;97900,0;0,1
2025-01-21 15:00:00;28,87;65,4;1050,0;952,16;126,0;423,85;1,79;37,0;97840,0;0,1
2025-01-21 16:00:00;29,56;65,5;1045,0;965,19;132,0;428,45;1,52;36,0;97750,0;0,1
2025-01-21 17:00:00;29,66;67,7;967,0;971,59;132,0;427,9;1,38;38,0;97690,0;0,1
2025-01-21 18:00:00;29,8;65,5;739,0;696,17;240,0;424,8;1,45;44,0;97610,0;0,1
2025-01-21 19:00:00;30,55;55,75;471,0;378,98;271,0;431,2;1,79;46,0;97600,0;0,1
2025-01-21 20:00:00;28,7;65,3;346,0;760,21;114,0;419,55;1,86;48,0;97490,0;0,1
2025-01-21 21:00:00;28,18;67,4;108,0;809,15;56,0;408,95;1,31;42,0;97510,0;0,1
2025-01-21 22:00:00;26,95;74,25;0,0;0,0;0,0;403,9;1,31;16,0;97580,0;0,1
2025-01-21 23:00:00;25,79;84,45;0,0;0,0;0,0;397,3;1,03;346,0;97690,0;0,1
2025-01-22 00:00:00;25,12;84,4;0,0;0,0;0,0;400,6;1,1;307,0;97790,0;0,1
2025-01-22 01:00:00;24,55;87,2;0,0;0,0;0,0;398,8;1,17;276,0;97820,0;0,1
2025-01-22 02:00:00;23,85;90,1;0,0;0,0;0,0;392,45;1,31;247,0;97850,0;0,1
2025-01-22 03:00:00;23,31;90,05;0,0;0,0;0,0;389,55;1,59;233,0;97820,0;0,1
2025-01-22 04:00:00;23,19;90,05;0,0;0,0;0,0;390,95;1,79;231,0;97780,0;0,1
2025-01-22 05:00:00;23,29;87,1;0,0;0,0;0,0;395,95;1,93;227,0;97750,0;0,1
2025-01-22 06:00:00;23,36;87,1;0,0;0,0;0,0;401,2;1,79;218,0;97700,0;0,1
2025-01-22 07:00:00;22,89;90,05;0,0;0,0;0,0;397,1;1,24;246,0;97740,0;0,1
2025-01-22 08:00:00;22,88;90,05;0,0;0,0;0,0;405,65;0,97;272,0;97760,0;0,1
2025-01-22 09:00:00;23,18;90,05;0,0;0,0;0,0;412,6;0,62;307,0;97810,0;0,1
2025-01-22 10:00:00;23,77;93,05;43,0;4,01;42,0;417,65;0,41;322,0;97890,0;0,1
2025-01-22 11:00:00;24,77;87,2;351,0;525,36;100,0;421,7;0,55;304,0;97940,0;0,1
